hLLLQkcdfefggghslpurff | Same Shape: False | Small Shape: True | [(2, 6)] | [1/16*z^4 + 1/8*z^3 - 3/16*z^2 + 9/16*z + 3/8, z, 1/4*z^4 + 1/2*z^3 - 3/4*z^2 + 5/4*z - 1/2, 1/4*z^4 - 1/2*z^3 - 11/4*z^2 + 25/4*z - 9/2, -1/2*z^4 - z^3 + 5/2*z^2 - 3/2*z - 1, -5/56*z^4 - 9/28*z^3 + 15/56*z^2 + 5/8*z - 19/28, 5/4*z^4 + 1/2*z^3 - 35/4*z^2 + 61/4*z - 13/2] 
hLvMQkbefefgfgpamtmecs | Same Shape: False | Small Shape: True | [(5, 3)] | [z, -16*z^4 + 44*z^3 - 53*z^2 + 33*z - 8, 32*z^4 - 72*z^3 + 70*z^2 - 33*z + 6, 64*z^4 - 128*z^3 + 112*z^2 - 41*z + 4, 80*z^4 - 172*z^3 + 157*z^2 - 64*z + 8, 16*z^4 - 116/3*z^3 + 115/3*z^2 - 50/3*z + 8/3, 48*z^4 - 116*z^3 + 115*z^2 - 54*z + 9] 
hLLPMkcdefffggdvalargr | Same Shape: False | Small Shape: True | [(5, 3)] | [z, -16*z^4 + 44*z^3 - 53*z^2 + 33*z - 8, 48*z^4 - 100*z^3 + 87*z^2 - 33*z + 3, 16*z^4 - 44*z^3 + 53*z^2 - 29*z + 6, 144/7*z^4 - 332/7*z^3 + 317/7*z^2 - 139/7*z + 22/7, 64*z^4 - 128*z^3 + 112*z^2 - 41*z + 5, 48*z^4 - 116*z^3 + 115*z^2 - 54*z + 9] 
iLLLMQccdegghhhgivlangnss | Same Shape: False | Small Shape: True | [(1, 5)] | [16*z^3 - 28*z^2 + 21*z - 5, 64*z^4 - 128*z^3 + 112*z^2 - 41*z + 4, 32*z^4 - 72*z^3 + 62*z^2 - 21*z + 1, 48*z^4 - 116*z^3 + 115*z^2 - 54*z + 9, 32*z^4 - 72*z^3 + 62*z^2 - 21*z, 16*z^4 - 116/3*z^3 + 115/3*z^2 - 50/3*z + 8/3, 48*z^4 - 116*z^3 + 115*z^2 - 50*z + 7, 48*z^4 - 116*z^3 + 115*z^2 - 54*z + 8] 
iLLLMQcbcefhfghhdfaaobfvr | Same Shape: False | Small Shape: True | [(6, 1)] | [-16*z^4 + 44*z^3 - 53*z^2 + 33*z - 8, 64*z^4 - 128*z^3 + 112*z^2 - 41*z + 4, 16/3*z^4 - 28/3*z^3 + 17/3*z^2 - 1/3, 48*z^4 - 116*z^3 + 115*z^2 - 54*z + 9, 32*z^4 - 72*z^3 + 62*z^2 - 21*z, 80*z^4 - 172*z^3 + 157*z^2 - 64*z + 8, 16*z^4 - 116/3*z^3 + 115/3*z^2 - 50/3*z + 8/3, 48*z^4 - 116*z^3 + 115*z^2 - 54*z + 9] 
iLLLAQcbcegffghhpwmaqwbln | Same Shape: False | Small Shape: True | [(3, 2)] | [z, 32*z^4 - 72*z^3 + 70*z^2 - 33*z + 6, 64*z^4 - 128*z^3 + 112*z^2 - 41*z + 4, 16*z^4 - 116/3*z^3 + 115/3*z^2 - 50/3*z + 8/3, 48*z^4 - 116*z^3 + 115*z^2 - 54*z + 9, 48*z^4 - 268/3*z^3 + 221/3*z^2 - 73/3*z + 7/3, 48*z^4 - 116*z^3 + 115*z^2 - 54*z + 10, 32*z^4 - 72*z^3 + 62*z^2 - 21*z] 
iLLLMQcbdeffhhghmvpakvcwf | Same Shape: False | Small Shape: True | [(3, 2)] | [z, -16*z^4 + 44*z^3 - 53*z^2 + 33*z - 8, 64*z^4 - 128*z^3 + 112*z^2 - 41*z + 4, 16*z^4 - 116/3*z^3 + 115/3*z^2 - 50/3*z + 8/3, 48*z^4 - 116*z^3 + 115*z^2 - 54*z + 9, 32*z^4 - 40*z^3 + 22*z^2 + z - 1, 48*z^4 - 100*z^3 + 87*z^2 - 33*z + 3, 32*z^4 - 72*z^3 + 78*z^2 - 45*z + 11] 
gLLPQcdeffefdvulaik | Same Shape: False | Small Shape: True | [(5, 1)] | [-z^3 + 2*z^2 + z - 1, z^2, -z^3 + z^2 + 2*z, z - 1, z - 1, -2*z^3 + 3*z^2 + 4*z - 2] 
kLvALAQkbefeghhijjjdaddfkrfpxl | Same Shape: False | Small Shape: True | [(5, 9)] | [-z^3 + z^2 + 1, -2*z^3 + 3*z^2 + 3, -2*z^3 + 3*z^2 + 3, 3*z^3 - 4*z^2 + z - 6, -8/7*z^3 + 10/7*z^2 + 3/7*z + 13/7, 2*z - 1, -16/17*z^3 + 22/17*z^2 + 2/17*z + 29/17, -16/17*z^3 + 22/17*z^2 + 2/17*z + 12/17, -z^3 + 2*z^2 + z, -1/2*z^3 + 1/2*z^2 + 1] 
kLLvPMQkcdhhiijgihjivaccvakwbr | Same Shape: False | Small Shape: True | [(1, 9)] | [-8/7*z^3 + 10/7*z^2 + 3/7*z + 13/7, 2*z - 1, -16/17*z^3 + 22/17*z^2 + 2/17*z + 29/17, 4/7*z^3 - 5/7*z^2 + 2/7*z - 10/7, 2*z^3 - 3*z^2 + 2*z, -8/7*z^3 + 10/7*z^2 + 3/7*z + 6/7, -z^3 + 2*z^2 + z + 1, -16/17*z^3 + 22/17*z^2 + 2/17*z + 12/17, -z^3 + 2*z^2 + z, -1/2*z^3 + 1/2*z^2 + 1] 
jLLPLAQacefghhiiinkpgatlovg | Same Shape: False | Small Shape: False | [(0, 6)] | [2*z - 1, -16/17*z^3 + 22/17*z^2 + 2/17*z + 29/17, 2*z^3 - 3*z^2 + 2*z, -8/7*z^3 + 10/7*z^2 + 3/7*z + 6/7, -z^3 + 2*z^2 + z + 1, -16/17*z^3 + 22/17*z^2 + 2/17*z + 12/17, -1/2*z^3 + 1/2*z^2 + 1, -2*z^2 + z, 3*z^3 - 4*z^2 + 5*z - 1] 
gLLAQbddefffevnmhgs | Same Shape: False | Small Shape: True | [(4, 2)] | [-23/648*z^4 + 193/648*z^3 - 227/216*z^2 + 691/324*z - 119/72, 1/36*z^4 + 1/36*z^3 - 11/12*z^2 + 49/18*z - 19/4, -29/216*z^4 + 187/216*z^3 - 161/72*z^2 + 397/108*z - 29/24, -1/72*z^4 - 1/72*z^3 + 11/24*z^2 - 31/36*z + 7/8, -11/108*z^4 + 97/108*z^3 - 107/36*z^2 + 307/54*z - 59/12, -11/108*z^4 + 97/108*z^3 - 107/36*z^2 + 307/54*z - 71/12] 
fLLQcbcdeeembrqaq | Same Shape: False | Small Shape: True | [(1, 0)] | [-29/216*z^4 + 187/216*z^3 - 161/72*z^2 + 397/108*z - 29/24, -11/108*z^4 + 97/108*z^3 - 107/36*z^2 + 307/54*z - 59/12, -11/108*z^4 + 97/108*z^3 - 107/36*z^2 + 307/54*z - 71/12, -13/216*z^4 + 95/216*z^3 - 97/72*z^2 + 299/108*z - 49/24, -23/216*z^4 + 193/216*z^3 - 227/72*z^2 + 691/108*z - 143/24] 
hLvMQkbefefgfgpamtmecw | Same Shape: False | Small Shape: True | [(5, 3)] | [z, 9/8*z^4 - 75/8*z^3 + 55/2*z^2 - 189/8*z + 31/4, z - 1, 1/2*z^4 - 7/2*z^3 + 7*z^2 + 7/2*z - 4, 3*z^4 - 25*z^3 + 73*z^2 - 60*z + 16, 9/16*z^4 - 75/16*z^3 + 55/4*z^2 - 181/16*z + 27/8, 19/8*z^4 - 161/8*z^3 + 121/2*z^2 - 439/8*z + 65/4] 
hLLPMkcdefffggdvalargn | Same Shape: False | Small Shape: True | [(5, 3)] | [z, 9/8*z^4 - 75/8*z^3 + 55/2*z^2 - 189/8*z + 31/4, 9/4*z^4 - 75/4*z^3 + 55*z^2 - 185/4*z + 25/2, 3/2*z^4 - 25/2*z^3 + 37*z^2 - 65/2*z + 10, 19/8*z^4 - 161/8*z^3 + 121/2*z^2 - 439/8*z + 69/4, 1/2*z^4 - 7/2*z^3 + 7*z^2 + 7/2*z - 3, 19/8*z^4 - 161/8*z^3 + 121/2*z^2 - 439/8*z + 65/4] 
iLLLMQcbcefhfghhdfaaobfgn | Same Shape: False | Small Shape: True | [(6, 4)] | [3/4*z^4 - 25/4*z^3 + 18*z^2 - 59/4*z + 9/2, 19/8*z^4 - 161/8*z^3 + 121/2*z^2 - 439/8*z + 65/4, 9/4*z^4 - 75/4*z^3 + 55*z^2 - 185/4*z + 25/2, z - 1, 1/2*z^4 - 7/2*z^3 + 7*z^2 + 7/2*z - 4, 3*z^4 - 25*z^3 + 73*z^2 - 60*z + 16, 9/16*z^4 - 75/16*z^3 + 55/4*z^2 - 181/16*z + 27/8, 19/8*z^4 - 161/8*z^3 + 121/2*z^2 - 439/8*z + 65/4] 
iLLzMQccdegghhhgdvalognsb | Same Shape: False | Small Shape: True | [(3, 5)] | [-1/8*z^4 + 11/8*z^3 - 11/2*z^2 + 69/8*z - 11/4, 19/8*z^4 - 161/8*z^3 + 121/2*z^2 - 439/8*z + 65/4, 9/4*z^4 - 75/4*z^3 + 55*z^2 - 185/4*z + 25/2, 1/2*z^4 - 7/2*z^3 + 7*z^2 + 7/2*z - 4, 7/2*z^4 - 59/2*z^3 + 88*z^2 - 157/2*z + 24, 9/16*z^4 - 75/16*z^3 + 55/4*z^2 - 181/16*z + 27/8, -11/4*z^4 + 93/4*z^3 - 70*z^2 + 259/4*z - 43/2, 7/2*z^4 - 57/2*z^3 + 80*z^2 - 113/2*z + 11] 
iLLLPQcbcgegfhhhtsmtjwfcc | Same Shape: False | Small Shape: True | [(3, 6)] | [-1/8*z^4 + 11/8*z^3 - 11/2*z^2 + 69/8*z - 11/4, 19/8*z^4 - 161/8*z^3 + 121/2*z^2 - 439/8*z + 65/4, 9/4*z^4 - 75/4*z^3 + 55*z^2 - 185/4*z + 25/2, 3/2*z^4 - 25/2*z^3 + 37*z^2 - 65/2*z + 10, 3*z^4 - 25*z^3 + 73*z^2 - 60*z + 15, -11/4*z^4 + 93/4*z^3 - 70*z^2 + 259/4*z - 43/2, 1/2*z^4 - 7/2*z^3 + 7*z^2 + 7/2*z - 3, -1/4*z^4 + 9/4*z^3 - 15/2*z^2 + 37/4*z - 4] 
iLLLMQcbcfefghhhdfpejcvgn | Same Shape: False | Small Shape: True | [(6, 4)] | [3/4*z^4 - 25/4*z^3 + 18*z^2 - 59/4*z + 9/2, 19/8*z^4 - 161/8*z^3 + 121/2*z^2 - 439/8*z + 65/4, 9/4*z^4 - 75/4*z^3 + 55*z^2 - 185/4*z + 25/2, 9/4*z^4 - 75/4*z^3 + 55*z^2 - 185/4*z + 25/2, 3/2*z^4 - 25/2*z^3 + 37*z^2 - 65/2*z + 10, 19/8*z^4 - 161/8*z^3 + 121/2*z^2 - 439/8*z + 69/4, 1/2*z^4 - 7/2*z^3 + 7*z^2 + 7/2*z - 3, 19/8*z^4 - 161/8*z^3 + 121/2*z^2 - 439/8*z + 65/4] 
iLLLAQcbcegffghhpwmaqwblj | Same Shape: False | Small Shape: True | [(3, 2)] | [z, z - 1, 1/2*z^4 - 7/2*z^3 + 7*z^2 + 7/2*z - 4, 9/16*z^4 - 75/16*z^3 + 55/4*z^2 - 181/16*z + 27/8, 19/8*z^4 - 161/8*z^3 + 121/2*z^2 - 439/8*z + 65/4, -1/16*z^4 + 19/16*z^3 - 27/4*z^2 + 237/16*z - 51/8, -5/4*z^4 + 43/4*z^3 - 33*z^2 + 125/4*z - 21/2, 7/2*z^4 - 59/2*z^3 + 88*z^2 - 157/2*z + 23] 
kLLALPMkcdecggihjjjhshrfolhxlm | Same Shape: False | Small Shape: True | [(4, 7)] | [4325/67*z^7 + 8945/67*z^6 - 17555/67*z^5 - 4217/67*z^4 + 24273/67*z^3 - 22851/67*z^2 + 10438/67*z - 1687/67, z^2, 1805/67*z^7 + 4163/67*z^6 - 7120/67*z^5 - 4216/67*z^4 + 12402/67*z^3 - 10524/67*z^2 + 4438/67*z - 618/67, -71490/4757*z^7 - 183829/4757*z^6 + 160293/4757*z^5 + 40218/4757*z^4 - 320342/4757*z^3 + 324262/4757*z^2 - 136006/4757*z + 24468/4757, -9200/67*z^7 - 21175/67*z^6 + 31362/67*z^5 + 13309/67*z^4 - 46612/67*z^3 + 40626/67*z^2 - 16197/67*z + 2350/67, -225/67*z^7 - 1755/67*z^6 - 2587/67*z^5 + 3112/67*z^4 + 1583/67*z^3 - 4184/67*z^2 + 3178/67*z - 961/67, -1250/67*z^7 - 3720/67*z^6 + 3688/67*z^5 + 5549/67*z^4 - 11648/67*z^3 + 9459/67*z^2 - 3911/67*z + 706/67, -1463590/86497*z^7 - 2768044/86497*z^6 + 6558910/86497*z^5 + 575884/86497*z^4 - 8711099/86497*z^3 + 9091144/86497*z^2 - 4489368/86497*z + 908195/86497, -63360/67*z^7 - 134351/67*z^6 + 249205/67*z^5 + 72299/67*z^4 - 348673/67*z^3 + 321393/67*z^2 - 138309/67*z + 21221/67, 4411880/151889*z^7 + 8564533/151889*z^6 - 19057125/151889*z^5 - 1882914/151889*z^4 + 25656466/151889*z^3 - 26640125/151889*z^2 + 13209933/151889*z - 2741735/151889] 
hLLAAkacdeffggjkampunn | Same Shape: True | Small Shape: True | [(5, 3)] | [1/4*z^4 - 1/2*z^3 + z^2 - 3/4*z + 1/2, 1/2*z^4 - 3/2*z^3 + 5/2*z^2 - 3*z + 4, 1/52*z^4 - 5/52*z^3 + 17/52*z^2 + 2/13*z - 1/13, z + 2, -1/41*z^4 + 4/41*z^3 - 11/41*z^2 + 21/41*z - 33/41, -1/41*z^4 + 4/41*z^3 - 11/41*z^2 + 21/41*z - 33/41, z^2 + 2*z + 1] 
iLLLQPccdefeghghdrdqtrqkj | Same Shape: True | Small Shape: True | [(6, 1)] | [1/2*z^4 - 3/2*z^3 + 5/2*z^2 - 3*z + 4, z + 2, 45/164*z^4 - 49/82*z^3 + 52/41*z^2 - 207/164*z + 107/82, 3/26*z^4 - 7/26*z^3 + 21/26*z^2 - 7/13*z + 12/13, -1/2*z^4 + 5/4*z^3 - 11/4*z^2 + 17/4*z - 3/2, -1/41*z^4 + 4/41*z^3 - 11/41*z^2 + 21/41*z - 33/41, -1/41*z^4 + 4/41*z^3 - 11/41*z^2 + 21/41*z - 33/41, z^2 + 2*z + 1] 
iLLvQQccdheghhfgdritrrwwk | Same Shape: False | Small Shape: True | [(3, 2)] | [1/2*z^4 - 3/2*z^3 + 5/2*z^2 - 3*z + 4, 1/52*z^4 - 5/52*z^3 + 17/52*z^2 + 2/13*z - 1/13, z + 2, -1/41*z^4 + 4/41*z^3 - 11/41*z^2 + 21/41*z - 33/41, z^2 + 2*z + 1, 19/104*z^4 - 43/104*z^3 + 89/104*z^2 - 41/52*z + 27/52, -z^4 + z^3 - 4*z^2 + 5*z - 2, -343/2132*z^4 + 675/2132*z^3 - 1723/2132*z^2 + 458/533*z - 749/533] 
gLLAQccedefflnegdrr | Same Shape: True | Small Shape: True | [(0, 4)] | [1/16*z^5 - 1/16*z^3 + 5/16*z^2 + 1/4*z + 1/4, -1/12*z^5 + 1/12*z^4 - 1/12*z^3 - 1/6*z^2 + 7/12*z + 1/6, -1/4*z^4 + 1/2*z^3 + 1/4*z^2 - 3/4*z + 1/2, -1/3*z^5 + 2/3*z^3 - z^2 - 2/3*z + 1, z - 1, z - 1] 
kLLLvQQkbedjgfiijijmxfxsnsfxja | Same Shape: False | Small Shape: False | [(8, 2)] | [4*z^9 - 13*z^8 + 14*z^7 - 5*z^6 - 24*z^5 + 58*z^4 - 51*z^3 + 24*z^2 + 11*z - 4, 12*z^9 - 43*z^8 + 54*z^7 - 25*z^6 - 71*z^5 + 198*z^4 - 205*z^3 + 105*z^2 + 23*z - 26, -38*z^9 + 131*z^8 - 155*z^7 + 65*z^6 + 226*z^5 - 596*z^4 + 579*z^3 - 283*z^2 - 79*z + 68, -11*z^9 + 40*z^8 - 50*z^7 + 23*z^6 + 65*z^5 - 185*z^4 + 188*z^3 - 97*z^2 - 20*z + 24, 22*z^9 - 63*z^8 + 66*z^7 - 22*z^6 - 132*z^5 + 272*z^4 - 253*z^3 + 93*z^2 + 47*z - 30, -1805/37*z^9 + 169*z^8 - 7500/37*z^7 + 3231/37*z^6 + 10738/37*z^5 - 28528/37*z^4 + 28146/37*z^3 - 13902/37*z^2 - 3750/37*z + 3402/37, -567/19*z^9 + 1989/19*z^8 - 2426/19*z^7 + 58*z^6 + 3310/19*z^5 - 9074/19*z^4 + 9140/19*z^3 - 4719/19*z^2 - 913/19*z + 996/19, -5367/1559*z^9 + 18754/1559*z^8 - 22771/1559*z^7 + 9956/1559*z^6 + 32113/1559*z^5 - 86143/1559*z^4 + 85981/1559*z^3 - 42435/1559*z^2 - 11190/1559*z + 11062/1559, -2483/781*z^9 + 8677/781*z^8 - 10501/781*z^7 + 4581/781*z^6 + 14793/781*z^5 - 39612/781*z^4 + 39213/781*z^3 - 19216/781*z^2 - 5290/781*z + 5047/781, 160*z^9 - 555*z^8 + 669*z^7 - 295*z^6 - 951*z^5 + 2537*z^4 - 2513*z^3 + 1267*z^2 + 338*z - 301] 
iLLLPQcbcfehfghhecxeofokj | Same Shape: False | Small Shape: False | [(4, 7)] | [1/4*z^5 + 5/4*z^4 + 3/2*z^3 - 3/4*z^2 - 3/2*z + 2, -1/4*z^5 - 3/4*z^4 + 7/4*z^2 - 2, -1/4*z^5 - 3/4*z^4 + 7/4*z^2 - 2, 3/4*z^5 + 11/4*z^4 + 5/2*z^3 - 9/4*z^2 - 5/2*z + 2, z^4 + 2*z^3 - 3*z + 2, 23*z^5 + 87*z^4 + 68*z^3 - 108*z^2 - 85*z + 118, -1/7*z^5 - 2/7*z^4 + 2/7*z^3 + 5/7*z^2 - 5/7*z - 3/7, -3/4*z^5 - 11/4*z^4 - 3/2*z^3 + 21/4*z^2 + 7/2*z - 4] 
iLLAzQccddefhghhdrjaomwhe | Same Shape: False | Small Shape: True | [(4, 5)] | [1/4*z^5 + 5/4*z^4 + 3/2*z^3 - 3/4*z^2 - 3/2*z + 2, -1/4*z^5 - 3/4*z^4 + 7/4*z^2 - 2, -1/4*z^5 - 3/4*z^4 + 7/4*z^2 - 2, 2*z^5 + 8*z^4 + 7*z^3 - 9*z^2 - 9*z + 10, -3/4*z^5 - 11/4*z^4 - 3/2*z^3 + 21/4*z^2 + 7/2*z - 5, 1/29*z^5 + 5/29*z^4 + 10/29*z^3 + 13/29*z^2 - 3/29*z + 2/29, -5/4*z^5 - 17/4*z^4 - 3/2*z^3 + 35/4*z^2 + 7/2*z - 9, -1/7*z^5 - 2/7*z^4 + 2/7*z^3 + 5/7*z^2 - 5/7*z - 3/7] 
gLLAQacdefffnkampup | Same Shape: False | Small Shape: True | [(1, 5)] | [1/4*z^5 + 5/4*z^4 + 3/2*z^3 - 3/4*z^2 - 3/2*z + 2, 1/4*z^5 + 5/4*z^4 + 3/2*z^3 - 3/4*z^2 - 3/2*z + 2, z^2 + 2*z + 1, -1/7*z^5 - 2/7*z^4 + 2/7*z^3 + 5/7*z^2 - 5/7*z - 3/7, -6/7*z^5 - 19/7*z^4 - 9/7*z^3 + 30/7*z^2 + 12/7*z - 25/7, -z^5 - 4*z^4 - 3*z^3 + 6*z^2 + 5*z - 6] 
jLvLAQQceghhiihgiiuipvgksbc | Same Shape: False | Small Shape: False | [(8, 3)] | [1/4*z^5 + 5/4*z^4 + 3/2*z^3 - 3/4*z^2 - 3/2*z + 2, 1/2*z^5 + 3/2*z^4 + z^3 - 3/2*z^2 - z + 1, 1/2*z^5 + 2*z^4 + 2*z^3 - 2*z^2 - 5/2*z + 5/2, z^4 + 2*z^3 - 3*z + 2, -1/4*z^5 - 3/4*z^4 + 7/4*z^2 - 2, 13/2*z^5 + 49/2*z^4 + 19*z^3 - 61/2*z^2 - 24*z + 33, 23*z^5 + 87*z^4 + 68*z^3 - 108*z^2 - 85*z + 118, -1/7*z^5 - 2/7*z^4 + 2/7*z^3 + 5/7*z^2 - 5/7*z - 3/7, -3/4*z^5 - 11/4*z^4 - 3/2*z^3 + 21/4*z^2 + 7/2*z - 4] 
kLLLALQkacfgeijjihjnogojuuxjnv | Same Shape: False | Small Shape: False | [(9, 3)] | [11/4*z^6 - 47/2*z^5 + 76*z^4 - 565/4*z^3 + 173*z^2 - 567/4*z + 61, 25/4*z^6 - 107/2*z^5 + 173*z^4 - 1279/4*z^3 + 389*z^2 - 1273/4*z + 136, 13/4*z^6 - 55/2*z^5 + 87*z^4 - 627/4*z^3 + 188*z^2 - 605/4*z + 62, -275/4*z^6 + 593*z^5 - 1935*z^4 + 14389/4*z^3 - 8815/2*z^2 + 14555/4*z - 3203/2, -37/8*z^6 + 161/4*z^5 - 133*z^4 + 1999/8*z^3 - 308*z^2 + 2041/8*z - 115, -4355/3464*z^6 + 18835/1732*z^5 - 15396/433*z^4 + 228273/3464*z^3 - 34646/433*z^2 + 226575/3464*z - 12391/433, -9/4*z^6 + 37/2*z^5 - 57*z^4 + 411/4*z^3 - 122*z^2 + 393/4*z - 40, 7/2*z^6 - 30*z^5 + 97*z^4 - 357/2*z^3 + 216*z^2 - 351/2*z + 75, 7163/6062*z^6 - 31128/3031*z^5 + 102503/3031*z^4 - 383283/6062*z^3 + 33732/433*z^2 - 391743/6062*z + 86507/3031, 40/7*z^6 - 338/7*z^5 + 1074/7*z^4 - 1962/7*z^3 + 339*z^2 - 1923/7*z + 817/7] 
hLLAMkbdedfggglfavpmim | Same Shape: False | Small Shape: True | [(6, 1)] | [1/2*z^4 - 13/4*z^3 + 31/4*z^2 - 49/4*z + 13/2, 3/4*z^4 - 19/4*z^3 + 43/4*z^2 - 17*z + 8, -z^4 + 6*z^3 - 13*z^2 + 21*z - 8, -z^4 + 6*z^3 - 13*z^2 + 21*z - 8, 5/68*z^4 - 41/68*z^3 + 117/68*z^2 - 47/17*z + 37/17, -z^4 + 6*z^3 - 13*z^2 + 21*z - 9, 1/2*z^4 - 13/4*z^3 + 31/4*z^2 - 49/4*z + 13/2] 
jLLLMPQcddfgiihihtfvdjmaqqw | Same Shape: False | Small Shape: True | [(4, 6)] | [-8/3*z^5 + 26/3*z^4 - 35/3*z^3 + 29/3*z^2 - 8*z + 8/3, -8/3*z^5 + 26/3*z^4 - 35/3*z^3 + 29/3*z^2 - 8*z + 8/3, -4/3*z^5 + 23/3*z^4 - 47/3*z^3 + 15*z^2 - 19/3*z + 1, -8/3*z^5 + 22/3*z^4 - 8*z^3 + 5*z^2 - 3*z - 5/3, 40/39*z^5 - 146/39*z^4 + 251/39*z^3 - 7*z^2 + 229/39*z - 29/13, 16/3*z^5 - 40/3*z^4 + 15*z^3 - 34/3*z^2 + 28/3*z + 1/3, 40/3*z^5 - 118/3*z^4 + 158/3*z^3 - 127/3*z^2 + 92/3*z - 3, -8/3*z^5 + 26/3*z^4 - 35/3*z^3 + 29/3*z^2 - 8*z + 5/3, -432/169*z^5 + 1488/169*z^4 - 2189/169*z^3 + 1895/169*z^2 - 105/13*z + 461/169] 
gLLAQcededffiikakbj | Same Shape: True | Small Shape: True | [(1, 4), (5, 2)] | [z, 4*z^3 - 12*z^2 + 13*z - 5, 4*z^3 - 12*z^2 + 13*z - 5, -20*z^3 + 56*z^2 - 53*z + 23, -4*z^3 + 8*z^2 - 5*z + 1, -4*z^3 + 8*z^2 - 5*z + 1] 
fLLQcbcceeelordqt | Same Shape: False | Small Shape: True | [(3, 4), (3, 4), (4, 3)] | [z, -1/3*z^2 + 4/3*z - 2/3, -2/3*z^2 + 5/3*z - 1/3, -1/3*z^2 + 4/3*z - 2/3, z] 
gLLAQcddcfffqcvjwcj | Same Shape: False | Small Shape: True | [(1, 2), (1, 2), (2, 1)] | [-2/3*z^2 + 5/3*z - 1/3, -1/3*z^2 + 4/3*z - 2/3, z, -z^2 + 3*z - 3, -1/9*z^2 + 7/9*z - 8/9, -z^2 + 3*z - 3] 
gLLAQccddfffpfnosgn | Same Shape: False | Small Shape: True | [(1, 2), (1, 2), (2, 1)] | [-1/3*z^2 + 4/3*z - 2/3, -1/3*z^2 + 4/3*z - 2/3, z, -z^2 + 3*z - 2, z - 2, -z^2 + 2*z - 2] 
gLMLQbbdfeefpudwrrj | Same Shape: True | Small Shape: True | [(1, 2), (1, 2), (2, 1)] | [-2/3*z^2 + 5/3*z - 1/3, -1/3*z^2 + 4/3*z - 2/3, z, z - 1, z - 2, z - 1] 
kLLLMzQkbedeghihijjmifibnmfqsj | Same Shape: False | Small Shape: True | [(9, 1)] | [z^5 + 5*z^4 + 6*z^3 - 2*z^2 - 4*z - 2, z^5 + 5*z^4 + 6*z^3 - 2*z^2 - 4*z - 2, 1/3*z^5 + z^4 - 1/3*z^3 - 5/3*z^2 + 2/3*z - 1/3, z^2 + 2*z + 1, 1/6*z^5 + z^4 + 11/6*z^3 + 1/6*z^2 - 13/6*z - 2/3, 1/4*z^5 + z^4 + z^3 - 1/2*z^2 - 5/4*z - 1/4, 1/2*z^5 + 5/2*z^4 + 3*z^3 - 3/2*z^2 - 4*z - 2, 1/21*z^5 + 2/7*z^4 + 2/3*z^3 + 1/21*z^2 - 22/21*z - 1/21, 2*z^5 + 10*z^4 + 12*z^3 - 5*z^2 - 11*z - 5, 1/3*z^5 + 3/2*z^4 + 7/6*z^3 - 5/3*z^2 - 5/6*z + 2/3] 
kLLLAPAkbedefghiijjmifilgumjik | Same Shape: False | Small Shape: True | [(9, 1)] | [z^5 + 5*z^4 + 6*z^3 - 2*z^2 - 4*z - 2, z^5 + 5*z^4 + 6*z^3 - 2*z^2 - 4*z - 2, z^2 + 2*z + 1, 1/3*z^5 + z^4 - 1/3*z^3 - 5/3*z^2 + 2/3*z - 1/3, 1/6*z^5 + z^4 + 11/6*z^3 + 1/6*z^2 - 13/6*z - 2/3, 1/4*z^5 + z^4 + z^3 - 1/2*z^2 - 5/4*z - 1/4, 1/2*z^5 + 5/2*z^4 + 3*z^3 - 3/2*z^2 - 4*z - 2, 1/21*z^5 + 2/7*z^4 + 2/3*z^3 + 1/21*z^2 - 22/21*z - 1/21, 2*z^5 + 10*z^4 + 12*z^3 - 5*z^2 - 11*z - 5, 1/3*z^5 + 3/2*z^4 + 7/6*z^3 - 5/3*z^2 - 5/6*z + 2/3] 
kLLLMPAkbedgfhgiijjppfegncaeor | Same Shape: False | Small Shape: True | [(9, 1)] | [z^5 + 5*z^4 + 6*z^3 - 2*z^2 - 4*z - 2, z^5 + 5*z^4 + 6*z^3 - 2*z^2 - 4*z - 2, z^2 + 2*z + 1, 1/3*z^5 + z^4 - 1/3*z^3 - 5/3*z^2 + 2/3*z - 1/3, 1/6*z^5 + z^4 + 11/6*z^3 + 1/6*z^2 - 13/6*z - 2/3, -3/16*z^5 - 5/8*z^4 + 3/8*z^3 + 15/8*z^2 - 11/16*z - 17/16, z^5 + 5*z^4 + 6*z^3 - 3*z^2 - 7*z - 2, 7/23*z^5 + 26/23*z^4 + z^3 - 19/23*z^2 - 32/23*z + 3/23, z^5 + 5*z^4 + 6*z^3 - 3*z^2 - 7*z - 3, 1/3*z^5 + 3/2*z^4 + 7/6*z^3 - 5/3*z^2 - 5/6*z + 2/3] 
